verb,cl_id,book,chapter,verse,language,main_sub,txt_type,genre,clause
NTN,438112,Leviticus,4,25,Hebrew,Main,Q,prose,W NTN <L QRNT MZBX H <LH
NTN,438128,Leviticus,4,30,Hebrew,Main,Q,prose,W NTN <L QRNT MZBX H <LH
NTN,438141,Leviticus,4,34,Hebrew,Main,Q,prose,W NTN <L QRNT MZBX H <LH
NTN,438206,Leviticus,5,11,Hebrew,Main,?,prose,W L> JTN <LJH LBNH
NTN,438226,Leviticus,5,16,Hebrew,Main,Q,prose,W NTN >TW L  KHN
NTN,438267,Leviticus,5,24,Hebrew,Main,Q,prose,JTNNW B JWM
NTN,438310,Leviticus,6,10,Hebrew,Main,Q,prose,XLQM NTTJ >TH M >CJ
NTN,438474,Leviticus,7,32,Hebrew,Main,Q,prose,W >T CWQ H JMJN TTNW TRWMH L  KHN M ZBXJ CLMJKM
NTN,438479,Leviticus,7,34,Hebrew,Main,N,prose,W >TN >TM L >HRN H KHN W L BNJW L XQ <WLM M >T BNJ JFR>L
NTN,438484,Leviticus,7,36,Hebrew,SubArg,N,prose,L TT LHM
NTN,438505,Leviticus,8,7,Hebrew,Main,N,prose,W JTN <LJW >T H KTNT
NTN,438508,Leviticus,8,7,Hebrew,Main,N,prose,W JTN <LJW >T H >PD
NTN,438512,Leviticus,8,8,Hebrew,Main,N,prose,W JTN >L H XCN >T H >WRJM W >T H TMJM
NTN,438535,Leviticus,8,15,Hebrew,Main,N,prose,W JTN <L QRNWT H MZBX SBJB B >YB<W
NTN,438560,Leviticus,8,23,Hebrew,Main,N,prose,W JTN <L TNWK >ZN >HRN H JMNJT W <L BHN JDW H JMNJT W <L BHN RGLW H JMNJT
NTN,438562,Leviticus,8,24,Hebrew,Main,N,prose,W JTN MCH MN H DM <L TNWK >ZNM H JMNJT W <L BHN JDM H JMNJT W <L BHN RGLM H JMNJT
NTN,438569,Leviticus,8,27,Hebrew,Main,N,prose,W JTN >T H KL <L KPJ >HRN W <L KPJ BNJW
NTN,438639,Leviticus,9,9,Hebrew,Main,N,prose,W JTN <L QRNWT H MZBX
NTN,438684,Leviticus,10,1,Hebrew,Main,N,prose,W JTNW BHN >C
NTN,438736,Leviticus,10,14,Hebrew,Main,Q,prose,NTNW M ZBXJ CLMJ BNJ JFR>L
NTN,438747,Leviticus,10,17,Hebrew,Main,Q,prose,W >TH NTN LKM
NTN,438888,Leviticus,11,38,Hebrew,SubAdv,Q,prose,W KJ JTN MJM <L ZR<
NTN,439256,Leviticus,14,14,Hebrew,Main,Q,prose,W NTN H KHN <L TNWK >ZN H MVHR H JMNJT W <L BHN JDW H JMNJT W <L BHN RGLW H JMNJT
NTN,439262,Leviticus,14,17,Hebrew,Main,Q,prose,W M JTR H CMN JTN H KHN <L TNWK >ZN H MVHR H JMNJT W <L BHN JDW H JMNJT W <L BHN RGLW H JMNJT <L DM H >CM
NTN,439264,Leviticus,14,18,Hebrew,Main,Q,prose,W JTN <L R>C H MVHR
NTN,439291,Leviticus,14,25,Hebrew,Main,Q,prose,W NTN <L TNWK >ZN H MVHR H JMNJT W <L BHN JDW H JMNJT W <L BHN RGLW H JMNJT
NTN,439295,Leviticus,14,28,Hebrew,Main,Q,prose,W NTN H KHN MN H CMN <L TNWK >ZN H MVHR H JMNJT W <L BHN JDW H JMNJT W <L BHN RGLW H JMNJT <L MQWM DM H >CM
NTN,439297,Leviticus,14,29,Hebrew,Main,Q,prose,W JTN <L R>C H MVHR
NTN,439313,Leviticus,14,34,Hebrew,SubMod,Q,prose,>CR >NJ NTN LKM L >XZH
NTN,439314,Leviticus,14,34,Hebrew,Main,Q,prose,W NTTJ NG< YR<T B BJT >RY >XZTKM
NTN,439444,Leviticus,15,14,Hebrew,Main,Q,prose,W NTNM >L H KHN
NTN,439548,Leviticus,16,8,Hebrew,Main,Q,prose,W NTN >HRN <L CNJ H F<JRM GWRLWT
NTN,439566,Leviticus,16,13,Hebrew,Main,Q,prose,W NTN >T H QVRT <L H >C L PNJ JHWH
NTN,439592,Leviticus,16,18,Hebrew,Main,Q,prose,W NTN <L QRNWT H MZBX SBJB
NTN,439601,Leviticus,16,21,Hebrew,Main,Q,prose,W NTN >TM <L R>C H F<JR
NTN,439684,Leviticus,17,10,Hebrew,Main,Q,prose,W NTTJ PNJ B  NPC
NTN,439689,Leviticus,17,11,Hebrew,Main,Q,prose,W >NJ NTTJW LKM <L H MZBX
NTN,439778,Leviticus,18,20,Hebrew,Main,Q,prose,W >L >CT <MJTK L> TTN CKBTK L ZR<
NTN,439780,Leviticus,18,21,Hebrew,Main,Q,prose,W M ZR<K L> TTN
NTN,439786,Leviticus,18,23,Hebrew,Main,Q,prose,W B KL BHMH L> TTN CKBTK
NTN,439861,Leviticus,19,14,Hebrew,Main,Q,prose,W L PNJ <WR L> TTN MKCL
NTN,439887,Leviticus,19,20,Hebrew,Main,Q,prose,>W XPCH L> NTN LH
NTN,439911,Leviticus,19,28,Hebrew,Main,Q,prose,W FRV L NPC L> TTNW B BFRKM
NTN,439912,Leviticus,19,28,Hebrew,Main,Q,prose,W KTBT Q<Q< L> TTNW BKM
NTN,439948,Leviticus,20,2,Hebrew,SubMod,Q,prose,>CR JTN M ZR<W L  MLK
NTN,439950,Leviticus,20,3,Hebrew,Main,Q,prose,W >NJ >TN >T PNJ B  >JC H HW>
NTN,439952,Leviticus,20,3,Hebrew,SubAdv,Q,prose,KJ M ZR<W NTN L  MLK
NTN,439956,Leviticus,20,4,Hebrew,SubAdv,Q,prose,B TTW M ZR<W L  MLK
NTN,439965,Leviticus,20,6,Hebrew,Main,Q,prose,W NTTJ >T PNJ B  NPC H HW>
NTN,440002,Leviticus,20,15,Hebrew,SubMod,Q,prose,>CR JTN CKBTW B BHMH
NTN,440048,Leviticus,20,24,Hebrew,Main,Q,prose,W >NJ >TNNH LKM
NTN,440209,Leviticus,22,14,Hebrew,SubAdv,Q,prose,W NTN L  KHN >T H QDC
NTN,440235,Leviticus,22,22,Hebrew,Main,Q,prose,W >CH L> TTNW MHM <L H MZBX L JHWH
NTN,440295,Leviticus,23,10,Hebrew,SubMod,Q,prose,>CR >NJ NTN LKM
NTN,440378,Leviticus,23,38,Hebrew,SubMod,Q,prose,>CR TTNW L JHWH
NTN,440408,Leviticus,24,7,Hebrew,Main,Q,prose,W NTT <L H M<RKT LBNH ZKH
NTN,440448,Leviticus,24,19,Hebrew,SubAdv,Q,prose,KJ JTN MWM B <MJTW
NTN,440454,Leviticus,24,20,Hebrew,SubAdv,Q,prose,K >CR JTN MWM B  >DM
NTN,440455,Leviticus,24,20,Hebrew,Main,Q,prose,KN JNTN BW
NTN,440473,Leviticus,25,2,Hebrew,SubMod,Q,prose,>CR >NJ NTN LKM
NTN,440527,Leviticus,25,19,Hebrew,Main,Q,prose,W NTNH H >RY PRJH
NTN,440543,Leviticus,25,24,Hebrew,Main,Q,prose,W B KL >RY >XZTKM G>LH TTNW L  >RY
NTN,440595,Leviticus,25,37,Hebrew,Main,Q,prose,>T KSPK L> TTN LW B NCK
NTN,440596,Leviticus,25,37,Hebrew,Main,Q,prose,W B MRBJT L> TTN >KLK
NTN,440599,Leviticus,25,38,Hebrew,SubAdv,Q,prose,L TT LKM >T >RY KN<N
NTN,440660,Leviticus,26,1,Hebrew,Main,Q,prose,W >BN MFKJT L> TTNW B >RYKM
NTN,440669,Leviticus,26,4,Hebrew,Main,Q,prose,W NTTJ GCMJKM B <TM
NTN,440670,Leviticus,26,4,Hebrew,Main,Q,prose,W NTNH H >RY JBWLH
NTN,440671,Leviticus,26,4,Hebrew,Main,Q,prose,W <Y H FDH JTN PRJW
NTN,440676,Leviticus,26,6,Hebrew,Main,Q,prose,W NTTJ CLWM B  >RY
NTN,440692,Leviticus,26,11,Hebrew,Main,Q,prose,W NTTJ MCKNJ B TWKKM
NTN,440714,Leviticus,26,17,Hebrew,Main,Q,prose,W NTTJ PNJ BKM
NTN,440724,Leviticus,26,19,Hebrew,Main,Q,prose,W NTTJ >T CMJKM K  BRZL
NTN,440727,Leviticus,26,20,Hebrew,Main,Q,prose,W L> TTN >RYKM >T JBWLH
NTN,440728,Leviticus,26,20,Hebrew,Main,Q,prose,W <Y H >RY L> JTN PRJW
NTN,440746,Leviticus,26,25,Hebrew,Main,Q,prose,W NTTM B JD >WJB
NTN,440760,Leviticus,26,30,Hebrew,Main,Q,prose,W NTTJ >T PGRJKM <L PGRJ GLWLJKM
NTN,440762,Leviticus,26,31,Hebrew,Main,Q,prose,W NTTJ >T <RJKM XRBH
NTN,440826,Leviticus,26,46,Hebrew,SubMod,D,prose,>CR NTN JHWH BJNW W BJN BNJ JFR>L B HR SJNJ B JD MCH
NTN,440856,Leviticus,27,9,Hebrew,SubMod,Q,prose,>CR JTN MMNW L JHWH
NTN,440900,Leviticus,27,23,Hebrew,Main,Q,prose,W NTN >T H <RKK B  JWM H HW>
NTN,441130,Numbers,3,9,Hebrew,Main,Q,prose,W NTTH >T H LWJM L >HRN W L BNJW
NTN,441131,Numbers,3,9,Hebrew,Main,Q,prose,NTWNM
NTN,441132,Numbers,3,9,Hebrew,Main,Q,prose,NTWNM HMH LW M >T BNJ JFR>L
NTN,441217,Numbers,3,48,Hebrew,Main,Q,prose,W NTTH H KSP L >HRN W L BNJW PDWJJ
NTN,441222,Numbers,3,51,Hebrew,Main,N,prose,W JTN MCH >T KSP H PDJM L >HRN W L BNJW <L PJ JHWH
NTN,441235,Numbers,4,6,Hebrew,Main,Q,prose,W NTNW <LJW KSWJ <WR TXC
NTN,441239,Numbers,4,7,Hebrew,Main,Q,prose,W NTNW <LJW >T H Q<RT W >T H KPT W >T H MNQJT W >T QFWT H NSK
NTN,441247,Numbers,4,10,Hebrew,Main,Q,prose,W NTNW >TH W >T KL KLJH >L MKSH <WR TXC
NTN,441248,Numbers,4,10,Hebrew,Main,Q,prose,W NTNW <L H MWV
NTN,441254,Numbers,4,12,Hebrew,Main,Q,prose,W NTNW >L BGD TKLT
NTN,441256,Numbers,4,12,Hebrew,Main,Q,prose,W NTNW <L H MWV
NTN,441259,Numbers,4,14,Hebrew,Main,Q,prose,W NTNW <LJW >T KL KLJW >T H MXTT >T H MZLGT W >T H J<JM W >T H MZRQT KL KLJ H MZBX
NTN,441372,Numbers,5,7,Hebrew,Main,Q,prose,W NTN
NTN,441385,Numbers,5,10,Hebrew,SubArg,Q,prose,>CR JTN L  KHN
NTN,441409,Numbers,5,15,Hebrew,Main,Q,prose,W L> JTN <LJW LBNH
NTN,441418,Numbers,5,17,Hebrew,Main,Q,prose,W NTN >L H MJM
NTN,441421,Numbers,5,18,Hebrew,Main,Q,prose,W NTN <L KPJH >T MNXT H ZKRWN
NTN,441432,Numbers,5,20,Hebrew,SubAdv,N,prose,W JTN >JC BK >T CKBTW M BL<DJ >JCK
NTN,441435,Numbers,5,21,Hebrew,Main,Q,prose,JTN JHWH >WTK L >LH W L CB<H B TWK <MK
NTN,441436,Numbers,5,21,Hebrew,SubAdv,Q,prose,B TT JHWH >T JRKK NPLT
NTN,441533,Numbers,6,18,Hebrew,Main,Q,prose,W NTN <L H >C
NTN,441538,Numbers,6,19,Hebrew,Main,Q,prose,W NTN <L KPJ H NZJR
NTN,441582,Numbers,7,5,Hebrew,Main,Q,prose,W NTTH >WTM >L H LWJM
NTN,441585,Numbers,7,6,Hebrew,Main,N,prose,W JTN >WTM >L H LWJM
NTN,441586,Numbers,7,7,Hebrew,Main,N,prose,>T CTJ H <GLT W >T >RB<T H BQR NTN L BNJ GRCWN K PJ <BDTM
NTN,441587,Numbers,7,8,Hebrew,Main,N,prose,W >T >RB< H <GLT W >T CMNT H BQR NTN L BNJ MRRJ K PJ <BDTM B JD >JTMR BN >HRN H KHN
NTN,441588,Numbers,7,9,Hebrew,Main,N,prose,W L BNJ QHT L> NTN
NTN,441798,Numbers,8,16,Hebrew,SubAdv,Q,prose,KJ NTNJM
NTN,441799,Numbers,8,16,Hebrew,Main,Q,prose,NTNJM HMH LJ M TWK BNJ JFR>L
NTN,441805,Numbers,8,19,Hebrew,Main,N,prose,W >TNH >T H LWJM NTNJM L >HRN W L BNJW M TWK BNJ JFR>L
NTN,441986,Numbers,10,29,Hebrew,Main,Q,prose,>TW >TN LKM
NTN,442069,Numbers,11,13,Hebrew,SubAdv,Q,prose,L TT L KL H <M H ZH
NTN,442072,Numbers,11,13,Hebrew,Main,Q,prose,TNH LNW BFR
NTN,442101,Numbers,11,18,Hebrew,Main,Q,prose,W NTN JHWH LKM BFR
NTN,442120,Numbers,11,21,Hebrew,Main,Q,prose,BFR >TN LHM
NTN,442139,Numbers,11,25,Hebrew,Main,N,prose,W JTN <L CB<JM >JC H ZQNJM
NTN,442161,Numbers,11,29,Hebrew,Main,Q,prose,W MJ JTN
NTN,442163,Numbers,11,29,Hebrew,SubAdv,Q,prose,KJ JTN JHWH >T RWXW <LJHM
NTN,442244,Numbers,13,2,Hebrew,SubMod,Q,prose,>CR >NJ NTN L BNJ JFR>L
NTN,442353,Numbers,14,1,Hebrew,Main,N,prose,W JTNW >T QWLM
NTN,442366,Numbers,14,4,Hebrew,Main,Q,prose,NTNH R>C
NTN,442379,Numbers,14,8,Hebrew,Main,Q,prose,W NTNH LNW
NTN,442526,Numbers,15,2,Hebrew,SubMod,Q,prose,>CR >NJ NTN LKM
NTN,442573,Numbers,15,21,Hebrew,Main,Q,prose,M R>CJT <RSTJKM TTNW L JHWH TRWMH L DRTJKM
NTN,442631,Numbers,15,38,Hebrew,Main,Q,prose,W NTNW <L YJYT H KNP PTJL TKLT
NTN,442669,Numbers,16,7,Hebrew,Main,Q,prose,W TNW BHN >C
NTN,442702,Numbers,16,14,Hebrew,Main,N,prose,W TTN LNW NXLT FDH W KRM
NTN,442713,Numbers,16,17,Hebrew,Main,Q,prose,W NTTM <LJHM QVRT
NTN,442717,Numbers,16,18,Hebrew,Main,N,prose,W JTNW <LJHM >C
NTN,442820,Numbers,17,11,Hebrew,Main,Q,prose,W TN <LJH >C M <L H MZBX
NTN,442830,Numbers,17,12,Hebrew,Main,N,prose,W JTN >T H QVRT
NTN,442856,Numbers,17,21,Hebrew,Main,N,prose,W JTNW >LJW KL NFJ>JHM MVH L NFJ> >XD MVH L NFJ> >XD L BJT >BTM CNJM <FR MVWT
NTN,442902,Numbers,18,6,Hebrew,SubAdv,Q,prose,LKM MTNH NTNJM L JHWH
NTN,442906,Numbers,18,7,Hebrew,Main,Q,prose,<BDT MTNH >TN >T KHNTKM
NTN,442911,Numbers,18,8,Hebrew,Main,Q,prose,HNH NTTJ LK >T MCMRT TRWMTJ
NTN,442913,Numbers,18,8,Hebrew,Main,Q,prose,LK NTTJM L MCXH
NTN,442924,Numbers,18,11,Hebrew,Main,Q,prose,LK NTTJM
NTN,442928,Numbers,18,12,Hebrew,SubMod,Q,prose,>CR JTNW L JHWH
NTN,442929,Numbers,18,12,Hebrew,Main,Q,prose,LK NTTJM
NTN,442947,Numbers,18,19,Hebrew,Main,Q,prose,KL TRWMT H QDCJM NTTJ LK W L BNJK W L BNTJK >TK L XQ <WLM
NTN,442955,Numbers,18,21,Hebrew,Main,Q,prose,HNH NTTJ KL M<FR B JFR>L L NXLH XLP <BDTM
NTN,442964,Numbers,18,24,Hebrew,SubAdv,Q,prose,KJ >T M<FR BNJ JFR>L NTTJ L  LWJM L NXLH
NTN,442973,Numbers,18,26,Hebrew,SubMod,Q,prose,>CR NTTJ LKM M >TM B NXLTKM
NTN,442978,Numbers,18,28,Hebrew,Main,Q,prose,W NTTM MMNW >T TRWMT JHWH L >HRN H KHN
NTN,442999,Numbers,19,3,Hebrew,Main,Q,prose,W NTTM >TH >L >L<ZR H KHN
NTN,443052,Numbers,19,17,Hebrew,Main,Q,prose,W NTN <LJW MJM XJJM >L KLJ
NTN,443104,Numbers,20,8,Hebrew,Main,Q,prose,W NTN MJMJW
NTN,443122,Numbers,20,12,Hebrew,SubMod,Q,prose,>CR NTTJ LHM
NTN,443151,Numbers,20,19,Hebrew,Main,Q,prose,W NTTJ MKRM
NTN,443159,Numbers,20,21,Hebrew,SubArg,N,prose,NTN >T JFR>L
NTN,443168,Numbers,20,24,Hebrew,SubMod,Q,prose,>CR NTTJ L BNJ JFR>L
NTN,443193,Numbers,21,2,Hebrew,Main,Q,prose,>M NTN TTN >T H <M H ZH B JDJ
NTN,443196,Numbers,21,3,Hebrew,Main,N,prose,W JTN >T H KN<NJ
NTN,443253,Numbers,21,16,Hebrew,Main,Q,prose,W >TNH LHM MJM
NTN,443274,Numbers,21,23,Hebrew,Main,N,prose,W L> NTN SJXN >T JFR>L
NTN,443302,Numbers,21,29,Hebrew,Main,Q,prose,NTN BNJW PLJVM
NTN,443320,Numbers,21,34,Hebrew,SubAdv,Q,prose,KJ B JDK NTTJ >TW W >T KL <MW W >T >RYW
NTN,443387,Numbers,22,13,Hebrew,SubAdv,Q,prose,L TTJ
NTN,443408,Numbers,22,18,Hebrew,Main,Q,prose,>M JTN LJ BLQ ML> BJTW KSP W ZHB
NTN,443718,Numbers,24,13,Hebrew,Main,Q,prose,>M JTN LJ BLQ ML> BJTW KSP W ZHB
NTN,443807,Numbers,25,12,Hebrew,Main,Q,prose,HNNJ NTN LW >T BRJTJ CLWM
NTN,443950,Numbers,26,54,Hebrew,Main,Q,prose,>JC L PJ PQDJW JTN NXLTW
NTN,443968,Numbers,26,62,Hebrew,SubAdv,N,prose,KJ L> NTN LHM NXLH B TWK BNJ JFR>L
NTN,443989,Numbers,27,4,Hebrew,Main,Q,prose,TNH LNW >XZH B TWK >XJ >BJNW
NTN,443994,Numbers,27,7,Hebrew,Main,Q,prose,NTN TTN LHM >XZT NXLH B TWK >XJ >BJHM
NTN,444003,Numbers,27,9,Hebrew,Main,Q,prose,W NTTM >T NXLTW L >XJW
NTN,444005,Numbers,27,10,Hebrew,Main,Q,prose,W NTTM >T NXLTW L >XJ >BJW
NTN,444007,Numbers,27,11,Hebrew,Main,Q,prose,W NTTM >T NXLTW L C>RW
NTN,444015,Numbers,27,12,Hebrew,SubMod,Q,prose,>CR NTTJ L BNJ JFR>L
NTN,444037,Numbers,27,20,Hebrew,Main,Q,prose,W NTTH M HWDK <LJW
NTN,444267,Numbers,31,3,Hebrew,SubAdv,Q,prose,L TT NQMT JHWH B MDJN
NTN,444327,Numbers,31,29,Hebrew,Main,Q,prose,W NTTH L >L<ZR H KHN TRWMT JHWH
NTN,444329,Numbers,31,30,Hebrew,Main,Q,prose,W NTTH >TM L  LWJM CMRJ MCMRT MCKN JHWH
NTN,444348,Numbers,31,41,Hebrew,Main,N,prose,W JTN MCH >T MKS TRWMT JHWH L >L<ZR H KHN
NTN,444358,Numbers,31,47,Hebrew,Main,N,prose,W JTN >TM L  LWJM CMRJ MCMRT MCKN JHWH
NTN,444392,Numbers,32,5,Hebrew,Main,Q,prose,JTN >T H >RY H Z>T L <BDJK L >XZH
NTN,444399,Numbers,32,7,Hebrew,SubMod,Q,prose,>CR NTN LHM JHWH
NTN,444407,Numbers,32,9,Hebrew,SubMod,N,prose,>CR NTN LHM JHWH
NTN,444468,Numbers,32,29,Hebrew,Main,Q,prose,W NTTM LHM >T >RY H GL<D L >XZH
NTN,444477,Numbers,32,33,Hebrew,Main,N,prose,W JTN LHM MCH L BNJ GD W L BNJ R>WBN W L XYJ CBV MNCH BN JWSP >T MMLKT SJXN MLK H >MRJ W >T MMLKT <WG MLK H BCN H >RY L <RJH B GBLT <RJ H >RY SBJB
NTN,444490,Numbers,32,40,Hebrew,Main,N,prose,W JTN MCH >T H GL<D L MKJR BN MNCH
NTN,444619,Numbers,33,53,Hebrew,SubAdv,Q,prose,KJ LKM NTTJ >T H >RY
NTN,444678,Numbers,34,13,Hebrew,SubAdv,Q,prose,L TT L TC<T H MVWT W XYJ H MVH
NTN,444707,Numbers,35,2,Hebrew,Main,Q,prose,W NTNW L  LWJM M NXLT >XZTM <RJM
NTN,444709,Numbers,35,2,Hebrew,Main,Q,prose,W MGRC L  <RJM SBJBTJHM TTNW L  LWJM
NTN,444714,Numbers,35,4,Hebrew,SubMod,Q,prose,>CR TTNW L  LWJM
NTN,444722,Numbers,35,6,Hebrew,SubMod,Q,prose,>CR TTNW L  LWJM
NTN,444723,Numbers,35,6,Hebrew,SubMod,Q,prose,>CR TTNW
NTN,444725,Numbers,35,6,Hebrew,Main,Q,prose,W <LJHM TTNW >RB<JM W CTJM <JR
NTN,444727,Numbers,35,7,Hebrew,SubMod,Q,prose,>CR TTNW L  LWJM
NTN,444729,Numbers,35,8,Hebrew,SubMod,Q,prose,>CR TTNW M >XZT BNJ JFR>L
NTN,444732,Numbers,35,8,Hebrew,Main,Q,prose,>JC K PJ NXLTW JTN M <RJW L  LWJM
NTN,444747,Numbers,35,13,Hebrew,SubMod,Q,prose,>CR TTNW
NTN,444749,Numbers,35,14,Hebrew,Main,Q,prose,>T CLC H <RJM TTNW M <BR L  JRDN
NTN,444750,Numbers,35,14,Hebrew,Main,Q,prose,W >T CLC H <RJM TTNW B >RY KN<N
NTN,444832,Numbers,36,2,Hebrew,SubAdv,Q,prose,L TT >T H >RY B NXLH B GWRL L BNJ JFR>L
NTN,444834,Numbers,36,2,Hebrew,SubAdv,Q,prose,L TT >T NXLT YLPXD >XJNW L BNTJW
NTN,444890,Deuteronomy,1,8,Hebrew,Main,Q,prose,NTTJ L PNJKM >T H >RY
NTN,444894,Deuteronomy,1,8,Hebrew,SubAdv,Q,prose,L TT LHM W L ZR<M >XRJHM
NTN,444913,Deuteronomy,1,15,Hebrew,Main,N,prose,W >TN >TM R>CJM <LJKM
NTN,444936,Deuteronomy,1,20,Hebrew,SubMod,Q,prose,>CR JHWH >LHJNW NTN LNW
NTN,444938,Deuteronomy,1,21,Hebrew,Main,Q,prose,NTN JHWH >LHJK L PNJK >T H >RY
NTN,444963,Deuteronomy,1,25,Hebrew,SubMod,Q,prose,>CR JHWH >LHJNW NTN LNW
NTN,444970,Deuteronomy,1,27,Hebrew,SubAdv,Q,prose,L TT >TNW B JD H >MRJ
NTN,445004,Deuteronomy,1,35,Hebrew,SubAdv,Q,prose,L TT L >BTJKM
NTN,445007,Deuteronomy,1,36,Hebrew,Main,Q,prose,W LW >TN >T H >RY W L BNJW
NTN,445023,Deuteronomy,1,39,Hebrew,Main,Q,prose,W LHM >TNNH
NTN,445077,Deuteronomy,2,5,Hebrew,SubAdv,Q,prose,KJ L> >TN LKM M >RYM <D MDRK KP RGL
NTN,445078,Deuteronomy,2,5,Hebrew,SubAdv,Q,prose,KJ JRCH L <FW NTTJ >T HR F<JR
NTN,445095,Deuteronomy,2,9,Hebrew,SubAdv,Q,prose,KJ L> >TN LK M >RYW JRCH
NTN,445096,Deuteronomy,2,9,Hebrew,SubAdv,Q,prose,KJ L BNJ LWV NTTJ >T <R JRCH
NTN,445105,Deuteronomy,2,12,Hebrew,SubMod,N,prose,>CR NTN JHWH LHM
NTN,445127,Deuteronomy,2,19,Hebrew,SubAdv,D,prose,KJ L> >TN M >RY BNJ <MWN LK JRCH
NTN,445128,Deuteronomy,2,19,Hebrew,SubAdv,D,prose,KJ L BNJ LWV NTTJH JRCH
NTN,445150,Deuteronomy,2,24,Hebrew,Main,Q,prose,NTTJ B JDK >T SJXN MLK XCBWN H >MRJ W >T >RYW
NTN,445155,Deuteronomy,2,25,Hebrew,SubArg,Q,prose,TT PXDK W JR>TK <L PNJ H <MJM TXT KL H CMJM
NTN,445166,Deuteronomy,2,28,Hebrew,Main,Q,prose,W MJM B  KSP TTN LJ
NTN,445173,Deuteronomy,2,29,Hebrew,SubMod,Q,prose,>CR JHWH >LHJNW NTN LNW
NTN,445178,Deuteronomy,2,30,Hebrew,SubAdv,N,prose,LM<N TTW B JDK
NTN,445183,Deuteronomy,2,31,Hebrew,SubArg,Q,prose,TT L PNJK >T SJXN W >T >RYW
NTN,445189,Deuteronomy,2,33,Hebrew,Main,N,prose,W JTNHW JHWH >LHJNW L PNJNW
NTN,445201,Deuteronomy,2,36,Hebrew,Main,N,prose,>T H KL NTN JHWH >LHJNW L PNJNW
NTN,445210,Deuteronomy,3,2,Hebrew,SubAdv,Q,prose,KJ B JDK NTTJ >TW W >T KL <MW W >T >RYW
NTN,445214,Deuteronomy,3,3,Hebrew,Main,N,prose,W JTN JHWH >LHJNW B JDNW GM >T <WG MLK H BCN W >T KL <MW
NTN,445236,Deuteronomy,3,12,Hebrew,Main,N,prose,M <R<R W XYJ HR H GL<D W <RJW NTTJ L  R>WBNJ W L  GDJ
NTN,445238,Deuteronomy,3,13,Hebrew,Main,N,prose,W JTR H GL<D W KL H BCN MMLKT <WG NTTJ L XYJ CBV H MNCH KL XBL H >RGB
NTN,445243,Deuteronomy,3,15,Hebrew,Main,N,prose,W L MKJR NTTJ >T H GL<D
NTN,445244,Deuteronomy,3,16,Hebrew,Main,N,prose,W L  R>WBNJ W L  GDJ NTTJ MN H GL<D W <D NXL >RNN TWK H NXL W GBL
NTN,445249,Deuteronomy,3,18,Hebrew,Main,Q,prose,JHWH >LHJKM NTN LKM >T H >RY H Z>T
NTN,445256,Deuteronomy,3,19,Hebrew,SubMod,Q,prose,>CR NTTJ LKM
NTN,445259,Deuteronomy,3,20,Hebrew,SubMod,Q,prose,>CR JHWH >LHJKM NTN LHM B <BR H JRDN
NTN,445262,Deuteronomy,3,20,Hebrew,SubMod,Q,prose,>CR NTTJ LKM
NTN,445309,Deuteronomy,4,1,Hebrew,SubMod,Q,prose,>CR JHWH >LHJ >BTJKM NTN LKM
NTN,445343,Deuteronomy,4,8,Hebrew,SubMod,Q,prose,>CR >NKJ NTN L PNJKM H JWM
NTN,445399,Deuteronomy,4,21,Hebrew,SubMod,N,prose,>CR JHWH >LHJK NTN LK NXLH
NTN,445472,Deuteronomy,4,38,Hebrew,SubAdv,N,prose,L TT LK >T >RYM NXLH
NTN,445483,Deuteronomy,4,40,Hebrew,SubMod,Q,prose,>CR JHWH >LHJK NTN LK KL H JMJM
NTN,445556,Deuteronomy,5,16,Hebrew,SubMod,Q,prose,>CR JHWH >LHJK NTN LK
NTN,445567,Deuteronomy,5,22,Hebrew,Main,N,prose,W JTNM >LJ
NTN,445603,Deuteronomy,5,29,Hebrew,Main,Q,prose,MJ JTN
NTN,445616,Deuteronomy,5,31,Hebrew,SubMod,Q,prose,>CR >NKJ NTN LHM
NTN,445665,Deuteronomy,6,10,Hebrew,SubAdv,Q,prose,L TT LK
NTN,445702,Deuteronomy,6,22,Hebrew,Main,N,prose,W JTN JHWH >WTT W MPTJM GDLJM W R<JM B MYRJM B PR<H W B KL BJTW L <JNJNW
NTN,445705,Deuteronomy,6,23,Hebrew,SubAdv,N,prose,L TT LNW >T H >RY
NTN,445722,Deuteronomy,7,2,Hebrew,Main,Q,prose,W NTNM JHWH >LHJK L PNJK
NTN,445728,Deuteronomy,7,3,Hebrew,Main,Q,prose,BTK L> TTN L BNW
NTN,445774,Deuteronomy,7,13,Hebrew,SubAdv,Q,prose,L TT LK
NTN,445782,Deuteronomy,7,15,Hebrew,Main,Q,prose,W NTNM B KL FN>JK
NTN,445784,Deuteronomy,7,16,Hebrew,SubMod,Q,prose,>CR JHWH >LHJK NTN LK
NTN,445809,Deuteronomy,7,23,Hebrew,Main,Q,prose,W NTNM JHWH >LHJK L PNJK
NTN,445812,Deuteronomy,7,24,Hebrew,Main,Q,prose,W NTN MLKJHM B JDK
NTN,445870,Deuteronomy,8,10,Hebrew,SubMod,Q,prose,>CR NTN LK
NTN,445898,Deuteronomy,8,18,Hebrew,SubArg,Q,prose,H NTN LK KX
NTN,445945,Deuteronomy,9,6,Hebrew,SubArg,Q,prose,KJ L> B YDQTK JHWH >LHJK NTN LK >T H >RY H VWBH H Z>T
