cl_type,cl_id,book,chapter,verse,clause_type_etcbc,clause_rela,book2,ebh_lbh,genre,txt_type,s_p_order,CP,cl_len,subj_type,subj_det,subj_len,pc_type,pc_det,pc_len,main_sub,nega,language,Adju,Cmpl,Conj,EPPr,ExsS,Exst,Frnt,IntS,Intj,Loca,ModS,Modi,NCoS,NCop,Nega,Objc,PrAd,PrcS,PreO,PreS,PtcO,Ques,Rela,Supp,Time,Voct,Unkn,mother
hyh,469149,Isaiah,13,19,WQtX,NA_,Isaiah,other,prophecy,Q,SP,W,3,PrNP,det,6,PP,und,8,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptca
nom,469160,Isaiah,13,22,AjCl,NA_,Isaiah,other,prophecy,Q,PS,W,3,NP,det,2,AdjP,NA,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
hyh,469171,Isaiah,14,2,WQtX,NA_,Isaiah,other,prophecy,D,SP,W,3,NP,und,1,PP,det,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469202,Isaiah,14,11,NmCl,NA_,Isaiah,other,prophecy,Q,PS,W,3,NP,und,1,NP,det,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,469216,Isaiah,14,16,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,3,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,impf
nom,469256,Isaiah,14,26,NmCl,NA_,Isaiah,other,prophecy,D,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469258,Isaiah,14,26,NmCl,NA_,Isaiah,other,prophecy,D,SP,W,3,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,469262,Isaiah,14,27,NmCl,NA_,Isaiah,other,prophecy,D,SP,W,3,NP,det,2,NP,det,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469270,Isaiah,14,29,NmCl,NA_,Isaiah,other,prophecy,D,SP,W,3,NP,det,2,NP,und,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,469294,Isaiah,15,2,NmCl,NA_,Isaiah,other,prophecy,?,PS,no_conj,2,NP,und,1,PP,det,4,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,469304,Isaiah,15,5,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,det,2,PP,det,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
hyh,469308,Isaiah,15,6,XYqt,NA_,Isaiah,other,prophecy,Q,SP,KJ,3,NP,det,2,NP,und,1,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,469316,Isaiah,15,8,NmCl,NA_,Isaiah,other,prophecy,Q,PS,no_conj,2,NP,det,2,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469317,Isaiah,15,8,NmCl,NA_,Isaiah,other,prophecy,Q,PS,W,3,NP,det,2,PrNP,det,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,469320,Isaiah,15,9,NmCl,NA_,Isaiah,other,prophecy,Q,PS,no_conj,2,NP,und,1,PP,det,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,469343,Isaiah,16,6,AjCl,Attr_,Isaiah,other,prophecy,Q,PS,no_conj,3,NP,det,2,AdjP,NA,1,SubMod,neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469372,Isaiah,16,13,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impv
nom,469378,Isaiah,16,14,NmCl,NA_,Isaiah,other,prophecy,Q,SP,W,3,NP,und,1,NP,und,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
hyh,469390,Isaiah,17,3,WXYq,NA_,Isaiah,other,prophecy,?,SP,W,3,NP,det,2,PP,det,4,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
hyh,469410,Isaiah,17,9,xYqX,NA_,Isaiah,other,prophecy,?,SP,no_conj,3,NP,det,3,PP,det,7,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,impf
nom,469419,Isaiah,17,11,NmCl,NA_,Isaiah,other,prophecy,Q,PS,no_conj,3,NP,und,1,NP,und,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,impf
nom,469434,Isaiah,17,14,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,DPrP,det,1,NP,det,8,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
hyh,469457,Isaiah,18,5,WXYq,Coor_,Isaiah,other,prophecy,Q,SP,W,3,NP,und,2,NP,und,1,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infc
nom,469493,Isaiah,19,7,NmCl,NA_,Isaiah,other,prophecy,?,SP,no_conj,2,NP,und,1,PP,det,5,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
hyh,469506,Isaiah,19,10,WQtX,NA_,Isaiah,other,prophecy,?,SP,W,3,NP,det,2,VP,NA,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469507,Isaiah,19,10,AjCl,NA_,Isaiah,other,prophecy,?,SP,no_conj,2,NP,und,3,AdjP,NA,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469508,Isaiah,19,11,NmCl,NA_,Isaiah,other,prophecy,?,PS,no_conj,3,NP,det,2,NP,und,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,469509,Isaiah,19,11,NmCl,NA_,Isaiah,other,prophecy,?,SP,no_conj,2,NP,und,3,NP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,469511,Isaiah,19,11,NmCl,NA_,Isaiah,other,prophecy,Q,PS,no_conj,2,PPrP,det,1,NP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
hyh,469523,Isaiah,19,15,WxYX,NA_,Isaiah,other,prophecy,?,PS,W,4,NP,und,1,PP,det,2,Main,neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,perf
hyh,469525,Isaiah,19,16,xYqX,NA_,Isaiah,other,prophecy,?,SP,no_conj,3,PrNP,det,1,PP,det,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nominal
hyh,469529,Isaiah,19,17,WQtX,NA_,Isaiah,other,prophecy,?,SP,W,4,NP,det,2,PP,und,2,Main,non_neg,Hebrew,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
hyh,469553,Isaiah,19,23,xYqX,NA_,Isaiah,other,prophecy,?,SP,no_conj,3,NP,und,1,PP,det,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,impf
hyh,469557,Isaiah,19,24,xYqX,NA_,Isaiah,other,prophecy,?,SP,no_conj,4,PrNP,det,1,AdjP,NA,1,Main,non_neg,Hebrew,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,impf
nom,469659,Isaiah,22,1,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,3,IPrP,und,1,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,469663,Isaiah,22,2,NmCl,ReVo_,Isaiah,other,prophecy,Q,SP,no_conj,3,NP,det,2,NP,und,2,Main,neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,469674,Isaiah,22,5,NmCl,NA_,Isaiah,other,prophecy,Q,SP,KJ,4,NP,und,6,PP,det,4,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469712,Isaiah,22,16,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,3,IPrP,und,1,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impv
nom,469713,Isaiah,22,16,NmCl,NA_,Isaiah,other,prophecy,Q,SP,W,4,IPrP,und,1,PP,det,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,469723,Isaiah,22,18,NmCl,NA_,Isaiah,other,prophecy,Q,PS,W,3,NP,det,7,AdvP,NA,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,469758,Isaiah,23,3,NmCl,NA_,Isaiah,other,prophecy,Q,PS,W,3,NP,det,2,PP,und,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469759,Isaiah,23,3,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,det,2,NP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469769,Isaiah,23,5,NmCl,NA_,Isaiah,other,prophecy,Q,SP,K_>CR,3,NP,und,1,PP,det,2,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469774,Isaiah,23,7,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,4,DPrP,det,1,NP,und,1,Main,non_neg,Hebrew,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,impv
nom,469775,Isaiah,23,7,NmCl,NA_,Isaiah,other,prophecy,Q,PS,no_conj,2,NP,det,2,PP,und,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,469779,Isaiah,23,8,NmCl,Attr_,Isaiah,other,prophecy,Q,SP,>CR,3,NP,det,2,NP,und,1,SubMod,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,perf
nom,469780,Isaiah,23,8,NmCl,Coor_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,det,2,NP,und,2,SubAdv,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,469799,Isaiah,23,13,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
hyh,469823,Isaiah,23,18,WQtX,NA_,Isaiah,other,prophecy,?,SP,W,3,NP,det,5,NP,und,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469869,Isaiah,24,11,NmCl,NA_,Isaiah,other,prophecy,?,SP,no_conj,2,NP,und,4,PP,det,3,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469884,Isaiah,24,16,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,und,1,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,469885,Isaiah,24,16,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,und,1,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,469889,Isaiah,24,17,NmCl,NA_,Isaiah,other,prophecy,N,SP,no_conj,2,NP,und,5,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469917,Isaiah,24,23,NmCl,NA_,Isaiah,other,prophecy,D,PS,W,3,NP,und,1,PP,det,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469919,Isaiah,25,1,NmCl,ReVo_,Isaiah,other,prophecy,Q,PS,no_conj,2,PPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,469933,Isaiah,25,4,NmCl,NA_,Isaiah,other,prophecy,Q,SP,KJ,3,NP,und,2,PP,und,3,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469934,Isaiah,25,5,NmCl,NA_,Isaiah,other,prophecy,Q,PS,no_conj,2,NP,und,2,PP,und,4,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,469945,Isaiah,25,9,NmCl,NA_,Isaiah,other,prophecy,Q,PS,no_conj,3,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469948,Isaiah,25,9,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,DPrP,det,1,PrNP,det,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,469963,Isaiah,26,1,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,und,2,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,469969,Isaiah,26,3,NmCl,NA_,Isaiah,other,prophecy,D,PS,KJ,3,NP,und,1,PP,det,2,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,469971,Isaiah,26,4,NmCl,NA_,Isaiah,other,prophecy,Q,PS,KJ,3,NP,und,2,PP,det,3,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impv
nom,469978,Isaiah,26,7,NmCl,NA_,Isaiah,other,prophecy,D,SP,no_conj,2,NP,und,4,NP,und,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,469982,Isaiah,26,8,NmCl,NA_,Isaiah,other,prophecy,D,PS,no_conj,2,NP,und,2,PP,det,7,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,469988,Isaiah,26,9,NmCl,Adju_,Isaiah,other,prophecy,D,SP,K_>CR,3,NP,det,2,PP,det,3,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,470018,Isaiah,26,16,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,det,2,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,470035,Isaiah,26,19,NmCl,NA_,Isaiah,other,prophecy,Q,PS,KJ,3,NP,det,2,NP,und,2,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impv
nom,470056,Isaiah,27,4,NmCl,NA_,Isaiah,other,prophecy,D,SP,no_conj,3,NP,und,1,PP,det,2,Main,neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ptca
nom,470075,Isaiah,27,9,NmCl,NA_,Isaiah,other,prophecy,D,SP,W,3,DPrP,det,1,NP,und,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,470079,Isaiah,27,10,NmCl,NA_,Isaiah,other,prophecy,D,SP,KJ,3,NP,und,2,NP,und,1,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,470088,Isaiah,27,11,NmCl,NA_,Isaiah,other,prophecy,D,PS,KJ,4,PPrP,det,1,NP,und,2,SubAdv,neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,470104,Isaiah,28,2,NmCl,NA_,Isaiah,other,prophecy,?,SP,no_conj,3,NP,und,3,PP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
hyh,470107,Isaiah,28,4,WQtX,NA_,Isaiah,other,prophecy,?,SP,W,3,NP,und,5,PP,det,6,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
hyh,470112,Isaiah,28,5,xYqX,NA_,Isaiah,other,prophecy,?,SP,no_conj,4,PrNP,det,2,PP,und,7,Main,non_neg,Hebrew,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nominal
nom,470129,Isaiah,28,10,NmCl,NA_,Isaiah,other,prophecy,?,SP,KJ,3,NP,und,1,PP,und,2,SubAdv,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptcp
nom,470130,Isaiah,28,10,NmCl,NA_,Isaiah,other,prophecy,?,SP,no_conj,2,NP,und,1,PP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,470131,Isaiah,28,10,NmCl,NA_,Isaiah,other,prophecy,?,SP,no_conj,2,NP,und,1,PP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,470132,Isaiah,28,10,NmCl,NA_,Isaiah,other,prophecy,?,SP,no_conj,2,NP,und,1,PP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,470133,Isaiah,28,10,NmCl,NA_,Isaiah,other,prophecy,?,SP,no_conj,2,NP,und,1,AdvP,NA,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,470134,Isaiah,28,10,NmCl,NA_,Isaiah,other,prophecy,?,SP,no_conj,2,NP,und,1,AdvP,NA,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,470137,Isaiah,28,12,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,470139,Isaiah,28,12,NmCl,NA_,Isaiah,other,prophecy,Q,SP,W,3,DPrP,det,1,NP,det,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
hyh,470142,Isaiah,28,13,WQtX,NA_,Isaiah,other,prophecy,?,PS,W,3,NP,det,2,PP,det,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,470143,Isaiah,28,13,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,und,1,PP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,470144,Isaiah,28,13,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,und,1,PP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,470145,Isaiah,28,13,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,und,1,PP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,470146,Isaiah,28,13,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,und,1,PP,und,2,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,470147,Isaiah,28,13,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,und,1,AdvP,NA,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,470148,Isaiah,28,13,NmCl,NA_,Isaiah,other,prophecy,Q,SP,no_conj,2,NP,und,1,AdvP,NA,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,470192,Isaiah,28,21,AjCl,NA_,Isaiah,other,prophecy,Q,PS,no_conj,2,NP,det,2,AdjP,NA,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infc
nom,470194,Isaiah,28,21,AjCl,NA_,Isaiah,other,prophecy,Q,PS,no_conj,2,NP,det,2,AdjP,NA,1,Main,non_neg,Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infc
hyh,470240,Isaiah,29,4,WQtX,NA_,Isaiah,other,prophecy,Q,PS,W,3,NP,det,2,PP,und,4,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
hyh,470242,Isaiah,29,5,WQtX,NA_,Isaiah,other,prophecy,Q,PS,W,3,NP,det,3,PP,und,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
hyh,470246,Isaiah,29,7,WQtX,NA_,Isaiah,other,prophecy,Q,PS,W,3,NP,det,4,PP,und,4,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,470254,Isaiah,29,8,AjCl,NA_,Isaiah,other,prophecy,Q,PS,W,3,NP,det,2,AdjP,NA,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,470260,Isaiah,29,8,AjCl,NA_,Isaiah,other,prophecy,Q,SP,W,3,NP,det,2,AdjP,NA,1,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
hyh,470274,Isaiah,29,11,WayX,NA_,Isaiah,other,prophecy,N,SP,W,4,NP,det,3,PP,det,6,Main,non_neg,Hebrew,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
hyh,470291,Isaiah,29,13,WayX,NA_,Isaiah,other,prophecy,N,SP,W,3,NP,det,4,NP,und,3,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
hyh,470300,Isaiah,29,15,WQtX,NA_,Isaiah,other,prophecy,Q,PS,W,3,NP,det,2,PP,und,2,Main,non_neg,Hebrew,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptca
hyh,470347,Isaiah,30,3,WQtX,NA_,Isaiah,other,prophecy,Q,SP,W,4,NP,und,2,PP,und,2,Main,non_neg,Hebrew,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
